query_id,config_name,agent_type,embedding_model,reranker_model,k,metric,score,iterations
35,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,3
35,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,3
35,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,0.0,3
35,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.0,3
35,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,0.0,3
35,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.0,3
35,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,0.0,3
35,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.0,3
36,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,1
36,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,1
36,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
36,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.5,1
36,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
36,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.5,1
36,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
36,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.5,1
37,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
37,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
37,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
37,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
37,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
37,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
37,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
37,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
38,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
38,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
38,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
38,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
38,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
38,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
38,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
38,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
39,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
39,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
39,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
39,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
39,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
39,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
39,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
39,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
40,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,1
40,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,1
40,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
40,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.5,1
40,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
40,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.5,1
40,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
40,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.5,1
41,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
41,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
41,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
41,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
41,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
41,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
41,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
41,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
42,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,3
42,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,3
42,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,0.0,3
42,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.0,3
42,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,0.0,3
42,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.0,3
42,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,3
42,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.1,3
43,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,3
43,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,3
43,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,0.0,3
43,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.0,3
43,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,3
43,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.25,3
43,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,3
43,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.25,3
44,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
44,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
44,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
44,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
44,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
44,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
44,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
44,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
45,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,2
45,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,2
45,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,2
45,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.5,2
45,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,2
45,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.5,2
45,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,2
45,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.5,2
46,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
46,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
46,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
46,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
46,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
46,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
46,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
46,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
47,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,1
47,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,1
47,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
47,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.5,1
47,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
47,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.5,1
47,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
47,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.5,1
48,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
48,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
48,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
48,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
48,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
48,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
48,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
48,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
49,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
49,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
49,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
49,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
49,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
49,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
49,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
49,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
50,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,1
50,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,1
50,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
50,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.5,1
50,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
50,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.5,1
50,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
50,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.5,1
51,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,3
51,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,3
51,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,0.0,3
51,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.0,3
51,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,0.0,3
51,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.0,3
51,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,0.0,3
51,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.0,3
52,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
52,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
52,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
52,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
52,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
52,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
52,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
52,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
53,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
53,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
53,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
53,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
53,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
53,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
53,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
53,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
54,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
54,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
54,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
54,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
54,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
54,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
54,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
54,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
55,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
55,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
55,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
55,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
55,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
55,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
55,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
55,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
56,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
56,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
56,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
56,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
56,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
56,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
56,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
56,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
57,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,1
57,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,1
57,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
57,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.5,1
57,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
57,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.5,1
57,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
57,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.5,1
58,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,3
58,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,3
58,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,3
58,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.3333333333333333,3
58,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,3
58,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.3333333333333333,3
58,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,3
58,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.3333333333333333,3
59,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,3
59,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,3
59,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,3
59,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.3333333333333333,3
59,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,3
59,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.3333333333333333,3
59,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,3
59,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.3333333333333333,3
60,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,3
60,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,3
60,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,3
60,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.5,3
60,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,3
60,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.5,3
60,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,3
60,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.5,3
61,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,1
61,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,1
61,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
61,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.5,1
61,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
61,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.5,1
61,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
61,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.5,1
62,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
62,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
62,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
62,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
62,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
62,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
62,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
62,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
63,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,1.0,1
63,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,1.0,1
63,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,1
63,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,1.0,1
63,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,1
63,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,1.0,1
63,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,1
63,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,1.0,1
64,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,2
64,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,2
64,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,2
64,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,mrr,0.5,2
64,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,recall,1.0,2
64,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,5,mrr,0.5,2
64,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,recall,1.0,2
64,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,10,mrr,0.5,2
65,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,recall,0.0,3
65,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,1,mrr,0.0,3
65,RAGAgent-text-embedding-3-small,RAGAgent,text-embedding-3-small,None,3,recall,1.0,3
